CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Valor_Mobiliario;Quantidade_Pessoa_Fisica;Quantidade_Pessoa_Juridica;Quantidade_Investidor
11.257.352/0001-43;2023-12-31;2;128319;BSI CAPITAL SECURITIZADORA S.A.;Certificados de Recebíveis Imobiliários;2;6;0
11.284.204/0001-18;2023-12-31;7;135896;YOU INC INCORPORADORA E PARTICIPAÇÃO S.A;Debêntures;0;4;0
11.421.994/0001-36;2023-12-31;18;137737;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;Debêntures;0;1;0
11.669.021/0001-10;2023-12-31;14;135683;ENAUTA PARTICIPAÇÕES S.A.;Debêntures;4;0;97
11.992.680/0001-93;2023-12-31;11;137624;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;Debêntures;0;217;0
12.049.631/0001-84;2023-12-31;4;133256;MOURA DUBEUX ENGENHARIA S/A;Debêntures;0;1;0
12.049.631/0001-84;2023-12-31;4;133256;MOURA DUBEUX ENGENHARIA S/A;Nota Comercial;0;1;0
12.091.809/0001-55;2023-12-31;26;137857;3R PETROLEUM ÓLEO E GÁS S.A.;Debêntures;0;0;163
12.104.241/0004-02;2023-12-31;16;137913;ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.;Bônus de Subscrição;75;0;1
12.104.241/0004-02;2023-12-31;16;137913;ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.;Debêntures;0;0;84
12.104.241/0004-02;2023-12-31;16;137913;ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.;Nota Comercial;0;1;0
12.300.288/0001-07;2023-12-31;8;136892;NORTE ENERGIA S.A.;Debêntures;0;0;1
12.420.164/0001-57;2023-12-31;15;137746;CM HOSPITALAR S.A;Debêntures;0;466;0
12.489.315/0001-23;2023-12-31;2;134183;FERREIRA GOMES ENERGIA S.A.;Debêntures;1764;4;36
12.528.708/0001-07;2023-12-31;11;135653;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;Debêntures;172273;330774;796953
12.592.831/0001-89;2023-12-31;4;132727;MNLT S.A.;Debêntures;0;0;80
12.648.266/0001-24;2023-12-31;14;138892;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Debêntures;0;0;57
12.648.327/0001-53;2023-12-31;21;137833;HIDROVIAS DO BRASIL S.A.;Debêntures;0;90;0
12.919.786/0001-24;2023-12-31;2;136821;TCP TERMINAL DE CONTEINERES DE PARANAGUA SA;Debêntures;0;0;0
13.017.462/0001-63;2023-12-31;6;137082;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;Debêntures;135;32;31
13.017.462/0001-63;2023-12-31;6;137082;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;Nota Comercial;0;0;1
13.270.520/0001-66;2023-12-31;13;137760;KORA SAÚDE PARTICIPAÇÕES S.A.;Debêntures;87;1;157
13.574.594/0001-96;2023-12-31;16;136609;ZAMP SA;Debêntures;3;0;246
13.574.594/0001-96;2023-12-31;16;136609;ZAMP SA;Nota Comercial;0;0;3
13.584.310/0001-42;2023-12-31;3;129865;SUGOI S.A.;Certificados de Recebíveis Imobiliários;0;0;1
13.783.221/0004-78;2023-12-31;3;134131;MADERO INDÚSTRIA E COMÉRCIO S.A.;Debêntures;0;0;8
14.110.585/0001-07;2023-12-31;15;137804;MÉLIUZ S.A.;Bônus de Subscrição;43;4;1
14.292.540/0001-09;2023-12-31;2;130879;BRAZIL TOWER, CESSÃO DE INFRA-ESTRUTURAS S.A;Debêntures;0;15;0
14.388.334/0001-99;2023-12-31;11;135518;PARANA BCO S.A.;Letras Financeiras;16;0;27
14.785.152/0001-51;2023-12-31;8;137799;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Debêntures;0;4;0
14.998.371/0001-19;2023-12-31;5;136057;J. MACEDO S.A.;Debêntures;0;440000;0
15.090.690/0001-94;2023-12-31;4;136175;CONCESSIONARIA ECOVIAS DO ARAGUAIA S.A.;Debêntures;0;0;1
15.114.494/0001-02;2023-12-31;7;136174;CORREDOR LOGÍSTICA E INFRAESTRUTURA S.A.;Debêntures;0;12;86
15.139.629/0001-94;2023-12-31;14;135917;CIA ELETRICIDADE EST. DA BAHIA - COELBA;Debêntures;1088;7;613
15.139.629/0001-94;2023-12-31;14;135917;CIA ELETRICIDADE EST. DA BAHIA - COELBA;Nota Comercial;0;0;4
15.413.826/0001-50;2023-12-31;6;137077;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;Debêntures;283;17;220
15.413.826/0001-50;2023-12-31;6;137077;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;Nota Comercial;0;0;2
15.440.708/0001-30;2023-12-31;5;136169;CONCESSIONÁRIA VIARIO S.A.;Debêntures;0;1;60
15.494.541/0001-90;2023-12-31;2;135195;SALUS INFRAESTRUTURA PORTUARIA SA;Debêntures;49;41;0
15.578.569/0001-06;2023-12-31;10;137995;CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.;Debêntures;10453;47;0
16.233.389/0001-55;2023-12-31;7;135762;CVLB BRASIL S.A;Debêntures;0;2;0
16.404.287/0001-55;2023-12-31;12;137725;SUZANO S.A.;Debêntures;0;139;140
16.614.075/0001-00;2023-12-31;10;137670;DIRECIONAL ENGENHARIA S.A.;Debêntures;8;50;129
16.670.085/0001-55;2023-12-31;16;137317;LOCALIZA RENT A CAR S.A.;Debêntures;5175;970;287
16.670.085/0001-55;2023-12-31;16;137317;LOCALIZA RENT A CAR S.A.;Nota Comercial;0;1;3
16.676.520/0001-59;2023-12-31;9;137955;HOSPITAL MATER DEI S.A.;Debêntures;0;0;18
16.811.931/0001-00;2023-12-31;14;135498;ALPHAVILLE S.A.;Bônus de Subscrição;14;0;1
16.811.931/0001-00;2023-12-31;14;135498;ALPHAVILLE S.A.;Debêntures;0;4;0
16.838.421/0001-26;2023-12-31;1;127690;XP INVESTIMENTOS S.A.;Debêntures;0;1;246
17.162.082/0001-73;2023-12-31;1;127635;MENDES JUNIOR ENGENHARIA S.A.;Debêntures;0;2;1
17.162.280/0001-37;2023-12-31;5;131619;EMPRESA BRASILEIRA DE ENGENHARIA E COMÉRCIO S.A. EBEC;Debêntures;31;63;8
17.281.106/0001-03;2023-12-31;23;136672;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Debêntures;5901;103;493
17.314.329/0001-20;2023-12-31;12;135495;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Debêntures;0;27;2
17.314.329/0001-20;2023-12-31;12;135495;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Nota Comercial;0;2;0
18.328.118/0001-09;2023-12-31;8;136960;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;Debêntures;10;71;4
18.494.485/0001-82;2023-12-31;3;133285;PORTO SUDESTE V.M. S.A.;Título de Investimento Coletivo;594;2;0
18.572.225/0001-88;2023-12-31;1;127889;CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL;Certificados de Recebíveis Imobiliários;0;0;0
18.903.785/0001-78;2023-12-31;5;136179;HOLDING DO ARAGUAIA S.A.;Debêntures;5295;105;157
19.208.022/0001-70;2023-12-31;7;133336;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;Debêntures;121;1;27
19.378.769/0001-76;2023-12-31;3;128238;INSTITUTO HERMES PARDINI S.A.;Debêntures;26;6;95
19.403.252/0001-90;2023-12-31;9;137277;EMCCAMP RESIDENCIAL S.A.;Debêntures;0;13;0
19.527.586/0001-75;2023-12-31;4;131209;COMPANHIA ENERGÉTICA SINOP S/A;Debêntures;470;11;8
19.527.639/0001-58;2023-12-31;4;137071;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;Debêntures;98;1;69
19.527.639/0001-58;2023-12-31;4;137071;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;Nota Comercial;0;0;1
19.796.586/0001-70;2023-12-31;4;135488;BRISANET PARTICIPAÇÕES S.A.;Debêntures;0;0;94
20.247.322/0001-47;2023-12-31;10;135659;ALLIED TECNOLOGIA S.A.;Debêntures;0;0;10
20.512.706/0001-40;2023-12-31;14;136109;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;Debêntures;0;0;4
20.514.555/0001-69;2023-12-31;3;131338;ARGO VI TRANSMISSÃO DE ENERGIA S.A.;Debêntures;417;0;30
20.514.590/0001-88;2023-12-31;3;131337;ARGO V TRANSMISSÃO DE ENERGIA S.A.;Debêntures;86;0;27
21.240.146/0001-84;2023-12-31;16;136597;AGROGALAXY PARTICIPAÇÕES S.A.;Debêntures;4752;57;31
21.314.559/0001-66;2023-12-31;20;137252;MOVIDA PARTICIPACOES SA;Debêntures;672;19449;1318
21.314.559/0001-66;2023-12-31;20;137252;MOVIDA PARTICIPACOES SA;Nota Comercial;0;0;2
21.389.501/0001-81;2023-12-31;10;136680;COMPASS GÁS E ENERGIA S.A.;Debêntures;0;0;49
21.728.083/0001-00;2023-12-31;3;131342;ARGO VII TRANSMISSÃO DE ENERGIA S.A.;Debêntures;0;0;27
22.163.297/0001-49;2023-12-31;5;135931;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;Debêntures;58;0;46
22.261.473/0001-85;2023-12-31;11;137116;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Debêntures;3478;11;64
23.096.269/0001-19;2023-12-31;6;135705;RIO PARANA ENERGIA S.A.;Debêntures;0;0;49
23.236.821/0001-27;2023-12-31;5;135757;PATRIMAR ENGENHARIA S.A.;Debêntures;0;1;1
23.373.000/0001-32;2023-12-31;18;136159;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Debêntures;8293;1604;647
23.373.000/0001-32;2023-12-31;18;136159;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Nota Comercial;0;0;1
23.438.929/0001-00;2023-12-31;6;133243;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Debêntures;12;0;59
24.230.275/0001-80;2023-12-31;2;136596;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;Debêntures;0;0;1
24.396.489/0001-20;2023-12-31;10;136914;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Debêntures;0;0;37
24.624.490/0001-65;2023-12-31;3;131336;ARGO TRANSMISSÃO DE ENERGIA S/A;Debêntures;0;0;1
24.921.465/0001-43;2023-12-31;3;131996;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Bônus de Subscrição;0;1;0
24.921.465/0001-43;2023-12-31;3;131996;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Debêntures;0;0;34
24.921.465/0001-43;2023-12-31;3;131996;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Nota Comercial;0;1;0
24.962.466/0001-36;2023-12-31;6;135531;RUMO MALHA NORTE S.A.;Debêntures;0;0;1
25.249.439/0001-83;2023-12-31;5;134235;HOSPITAL CARE CALEDONIA S.A.;Debêntures;0;12;0
25.369.840/0001-57;2023-12-31;11;137379;COMERC ENERGIA S.A.;Debêntures;2384;135;759
26.462.693/0001-28;2023-12-31;4;136129;LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Nota Comercial;0;1;0
26.609.050/0001-64;2023-12-31;1;127905;TRAVESSIA SECURITIZADORA S.A.;Certificado de Recebíveis do Agronegócio;2;2;6
26.609.050/0001-64;2023-12-31;1;127905;TRAVESSIA SECURITIZADORA S.A.;Certificados de Recebíveis Imobiliários;4;0;4
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;Debêntures;0;8;0
26.659.061/0001-59;2023-12-31;12;137861;MPM CORPÓREOS S.A.;Nota Comercial;0;1;0
26.664.057/0001-89;2023-12-31;4;129153;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Debêntures;4474;46;139
26.845.702/0001-60;2023-12-31;2;131453;EQUATORIAL TRANSMISSORA 7 SPE S.A.;Debêntures;0;1;0
26.845.702/0001-60;2023-12-31;2;131453;EQUATORIAL TRANSMISSORA 7 SPE S.A.;Nota Comercial;0;1;0
26.982.634/0001-80;2023-12-31;2;131326;TURBI COMPARTILHAMENTO DE VEÍCULOS S.A.;Debêntures;4;0;14
27.093.558/0001-15;2023-12-31;9;138941;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Debêntures;0;7;58
27.157.474/0001-06;2023-12-31;2;132908;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Debêntures;371;1;167
27.157.474/0001-06;2023-12-31;2;132908;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Nota Comercial;0;0;1
27.967.244/0001-02;2023-12-31;2;131454;EQUATORIAL TRANSMISSORA 8 SPE S.A.;Debêntures;1592;40;26
27.967.244/0001-02;2023-12-31;2;131454;EQUATORIAL TRANSMISSORA 8 SPE S.A.;Nota Comercial;0;1;0
28.019.100/0001-89;2023-12-31;3;131243;VIAPAULISTA S.A.;Debêntures;773;102;102
28.152.650/0001-71;2023-12-31;3;134201;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Debêntures;0;42;93
28.152.650/0001-71;2023-12-31;3;134201;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Nota Comercial;0;0;14
28.201.130/0001-01;2023-12-31;6;137078;ENERGISA TRANSMISSÃO DE ENERGIA S/A;Debêntures;970;57;180
28.201.130/0001-01;2023-12-31;6;137078;ENERGISA TRANSMISSÃO DE ENERGIA S/A;Nota Comercial;0;0;1
28.594.234/0001-23;2023-12-31;9;137267;AUREN ENERGIA S.A.;Debêntures;0;2;32
28.925.264/0001-75;2023-12-31;5;131861;COMPANHIA ENERGÉTICA JAGUARA;Debêntures;1625;95;0
28.942.127/0001-49;2023-12-31;4;131865;COMPANHIA ENERGÉTICA MIRANDA;Debêntures;946;60;0
29.780.061/0001-09;2023-12-31;10;137931;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Debêntures;0;0;2
29.884.545/0001-90;2023-12-31;5;135937;ECORIOMINAS CONCESSIONÁRIA DE RODOVIAS S.A.;Debêntures;0;5;0
29.980.141/0001-08;2023-12-31;7;137329;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;Debêntures;0;6;8
29.980.141/0001-08;2023-12-31;7;137329;OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;Nota Comercial;0;1;0
30.213.493/0001-09;2023-12-31;4;135143;TEGRA INCORPORADORA S.A.;Debêntures;0;1;0
30.540.991/0001-66;2023-12-31;4;136008;HAGA S.A. INDUSTRIA E COMERCIO;Ações;35;5310;1
31.001.230/0001-07;2023-12-31;3;132600;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;Debêntures;0;0;134
31.748.174/0001-60;2023-12-31;10;135631;VERO S.A.;Debêntures;817;0;36
32.021.201/0001-61;2023-12-31;12;134315;ORIGEM ENERGIA S.A.;Debêntures;7481;127;48
32.431.519/0001-10;2023-12-31;2;131753;HÉLIO VALGAS SOLAR PARTICIPAÇÕES S.A.;Debêntures;1986;77;209
32.681.371/0001-72;2023-12-31;3;134520;VIX LOGÍSTICA S.A.;Debêntures;276;90;364
33.000.167/0001-01;2023-12-31;26;137831;PETROLEO BRASILEIRO S.A. PETROBRAS;Debêntures;62790;155;466
33.000.167/0001-01;2023-12-31;26;137831;PETROLEO BRASILEIRO S.A. PETROBRAS;Nota Comercial;0;195;1
33.035.536/0001-00;2023-12-31;4;135887;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;Ações;5324;19;1
33.041.260/0652-90;2023-12-31;23;137451;GRUPO CASAS BAHIA S.A.;Debêntures;4077;35;222
33.050.196/0001-88;2023-12-31;5;136539;CIA PAULISTA DE FORCA E LUZ;Debêntures;0;19;14
33.102.476/0001-92;2023-12-31;4;137041;MONTEIRO ARANHA S.A.;Debêntures;0;0;2
33.113.309/0001-47;2023-12-31;12;136868;VALID SOLUÇÕES S.A.;Debêntures;0;101;0
33.256.439/0001-39;2023-12-31;7;137601;ULTRAPAR PARTICIPACOES S.A.;Bônus de Subscrição;7;0;0
33.352.394/0001-04;2023-12-31;5;135886;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;Debêntures;0;0;0
33.376.989/0001-91;2023-12-31;13;137703;IRB - BRASIL RESSEGUROS S.A.;Debêntures;1596;155;130
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Bônus de Subscrição;0;0;0
33.453.598/0001-23;2023-03-31;17;130598;RAÍZEN S.A.;Debêntures;0;1;0
33.541.368/0001-16;2023-12-31;6;136210;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;Debêntures;637;9;35
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;Debêntures;110;234;72
33.958.695/0001-78;2023-12-31;15;135966;UNIPAR CARBOCLORO S.A.;Nota Comercial;0;9;3
34.274.233/0001-02;2023-12-31;22;138000;VIBRA ENERGIA S/A;Debêntures;0;7;19
35.522.178/0001-87;2023-12-31;2;133348;CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II;Debêntures;0;1;0
35.593.905/0001-05;2023-12-31;7;135936;CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.;Debêntures;0;2;31
35.822.503/0001-27;2023-12-31;6;138054;INSPIRALI EDUCAÇÃO S.A.;Debêntures;0;0;5
35.980.592/0001-30;2023-12-31;1;128158;ELEA DIGITAL INFRAESTRUTURA E REDES DE TELECOMUNICAÇÕES S.A.;Debêntures;0;3;0
36.146.575/0001-64;2023-12-31;3;128330;EIXO SP CONCESSIONÁRIA DE RODOVIAS S.A.;Debêntures;0;0;3
36.542.025/0001-64;2023-12-31;5;134174;BRQ SOLUCOES EM INFORMATICA S.A.;Debêntures;0;0;1
37.663.076/0001-07;2023-12-31;15;137741;AES BRASIL ENERGIA S.A.;Debêntures;0;2;0
37.702.340/0001-74;2023-12-31;2;130746;MONTE RODOVIAS S.A.;Debêntures;4;17;22
38.199.406/0001-18;2023-12-31;2;133614;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;Debêntures;0;12;2
38.456.921/0001-36;2023-12-31;14;136778;INFRACOMMERCE CXAAS S.A.;Bônus de Subscrição;285;4;87
38.456.921/0001-36;2023-12-31;14;136778;INFRACOMMERCE CXAAS S.A.;Debêntures;0;0;2
38.456.921/0001-36;2023-12-31;14;136778;INFRACOMMERCE CXAAS S.A.;Nota Comercial;0;0;1
38.482.780/0001-26;2023-12-31;4;134652;ANEMUS WIND HOLDING S.A.;Debêntures;5065;0;91
39.346.861/0350-38;2023-12-31;7;137657;CENCOSUD BRASIL COMERCIAL S.A.;Nota Comercial;0;0;1
39.580.673/0001-01;2023-12-31;6;137846;BRK AMBIENTAL - REGIÃO METROPOLITANA DE MACEIÓ S.A.;Debêntures;6102;81;136
40.180.943/0001-68;2023-12-31;3;131377;REFINARIA DE MANAUS S.A.;Debêntures;0;4;0
40.263.170/0001-83;2023-12-31;4;135922;SOLVI ESSENCIS AMBIENTAL S.A.;Debêntures;0;0;27
40.480.481/0001-02;2023-12-31;1;129132;RIO ALTO STL HOLDING I S.A.;Debêntures;0;3;6
40.593.395/0001-06;2023-12-31;3;128889;IFIN PARTICIPAÇÕES S.A.;Debêntures;305;24;150
41.508.382/0001-46;2023-12-31;3;136191;RODOVIAS DO BRASIL HOLDING S.A.;Debêntures;1;142;0
41.570.356/0001-48;2023-12-31;10;133426;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;Debêntures;0;1;30
41.570.356/0001-48;2023-12-31;10;133426;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;Nota Comercial;0;1;0
41.570.356/0001-48;2023-12-31;10;133426;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;Valor Mobiliário Não Registrado;0;0;1
41.886.692/0001-02;2023-12-31;4;137399;CONCESSIONARIA ROTA DE SANTA MARIA S.A;Debêntures;0;0;1
42.150.391/0001-70;2023-12-31;11;137858;BRASKEM S.A.;Debêntures;7;11;375
42.278.291/0001-24;2023-12-31;10;137740;LOG-IN LOGISTICA INTERMODAL S.A.;Debêntures;446;14;98
42.278.291/0001-24;2023-12-31;10;137740;LOG-IN LOGISTICA INTERMODAL S.A.;Nota Comercial;0;0;4
42.278.473/0001-03;2023-12-31;9;137096;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;Debêntures;0;57;13
42.292.007/0001-74;2023-12-31;7;137083;RIO+ SANEAMENTO BL 3 S.A.;Debêntures;3176;68;11
42.310.775/0001-03;2023-12-31;10;134152;ÁGUAS DO RIO 1 SPE S.A.;Debêntures;21500;415;408
42.353.180/0001-35;2023-12-31;6;135470;IGUÁ RIO DE JANEIRO S.A.;Debêntures;0;0;10
42.644.220/0001-06;2023-12-31;10;134153;ÁGUAS DO RIO 4 SPE S.A.;Debêntures;20662;396;393
42.771.949/0001-35;2023-12-31;19;137491;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;Debêntures;0;0;73
42.771.949/0001-35;2023-12-31;19;137491;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;Nota Comercial;0;1;1
43.283.811/0001-50;2023-12-31;1;127902;KALUNGA S.A;Nota Comercial;0;1;1
43.335.774/0001-86;2023-12-31;3;133168;TRAVESSIA SECURITIZADORA DE CRÉDITOS MERCANTIS VI S.A.;Debêntures;0;0;1
43.470.988/0001-65;2023-12-31;11;137609;EVEN CONSTRUTORA E INCORPORADORA S.A.;Certificados de Recebíveis Imobiliários;10437;93;4
43.513.237/0001-89;2023-12-31;1;131652;AUTOMOB S.A.;Debêntures;0;11;0
43.513.237/0001-89;2023-12-31;1;131652;AUTOMOB S.A.;Nota Comercial;0;1;0
43.514.079/0001-81;2023-12-31;7;136167;CLI SUL S.A.;Debêntures;0;2;0
43.776.517/0001-80;2023-12-31;11;136741;CIA SANEAMENTO BASICO EST SAO PAULO;Debêntures;13090;138;795
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;Debêntures;0;0;19
44.854.238/0001-50;2023-12-31;3;135504;PARSAN S.A.;Debêntures;5;43;8
45.242.914/0001-05;2023-12-31;4;131429;C&A MODAS S.A.;Debêntures;0;0;37
45.242.914/0001-05;2023-12-31;4;131429;C&A MODAS S.A.;Nota Comercial;0;4;0
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;Debêntures;0;0;4
45.736.131/0001-70;2023-12-31;7;133354;UNIDAS LOCADORA S.A.;Debêntures;0;4;0
45.736.131/0001-70;2023-12-31;7;133354;UNIDAS LOCADORA S.A.;Nota Comercial;0;1;0
47.508.411/0001-56;2023-12-31;9;134287;CIA BRASILEIRA DE DISTRIBUICAO;Debêntures;0;19;181
47.508.411/0001-56;2023-12-31;9;134287;CIA BRASILEIRA DE DISTRIBUICAO;Nota Comercial;0;6;22
47.509.120/0001-82;2023-12-31;8;137003;BRADESCO LEASING S.A. ARREND MERCANTIL;Debêntures;0;0;1
47.960.950/0001-21;2023-12-31;6;136524;MAGAZINE LUIZA S.A.;Bônus de Subscrição;2;0;0
47.960.950/0001-21;2023-12-31;6;136524;MAGAZINE LUIZA S.A.;Debêntures;16;22;271
47.960.950/0001-21;2023-12-31;6;136524;MAGAZINE LUIZA S.A.;Nota Comercial;0;2;24
48.344.725/0007-19;2023-12-31;1;127742;ALTHAIA S.A. INDÚSTRIA FARMACÊUTICA;Debêntures;99;2;33
49.263.189/0001-02;2023-12-31;5;137787;HELBOR EMPREENDIMENTOS S.A.;Debêntures;0;2;0
49.314.049/0001-08;2023-12-31;2;135346;CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A;Debêntures;0;6;28
49.669.856/0001-43;2023-12-31;11;137826;VESTE S.A. ESTILO;Debêntures;258;19;0
50.564.053/0001-03;2023-12-31;5;137135;BOMBRIL S.A.;Debêntures;0;1;0
50.746.577/0001-15;2023-12-31;13;136131;COSAN S.A.;Debêntures;304;199;1297
51.218.147/0001-93;2023-12-31;2;128182;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;Debêntures;0;7;174
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Certificado de Recebíveis do Agronegócio;17577;178;0
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;Debêntures;0;1;0
52.123.916/0001-32;2023-12-31;3;131674;DORI ALIMENTOS S.A.;Debêntures;0;1;0
52.548.435/0001-79;2023-12-31;9;136718;JSL S.A.;Debêntures;327;84;74
53.113.791/0001-22;2023-12-31;9;136153;TOTVS S.A.;Debêntures;0;0;2
56.444.250/0001-75;2023-12-31;1;127609;HAUSCENTER SA;Debêntures;3;2;6
56.643.018/0001-66;2023-12-31;7;137433;EUCATEX S.A. INDUSTRIA E COMERCIO;Nota Comercial;0;0;1
58.430.828/0001-60;2023-12-31;4;136915;BLAU FARMACÊUTICA S.A.;Debêntures;0;0;2
59.105.999/0001-86;2023-12-31;9;137424;WHIRLPOOL S.A.;Debêntures;0;1;0
59.285.411/0001-13;2023-12-31;17;137010;BCO PAN S.A.;Letras Financeiras;0;26;29
59.981.829/0001-65;2023-12-31;5;138010;RODOBENS SA;Debêntures;0;0;1
60.444.437/0001-46;2023-12-31;7;136668;LIGHT SERVICOS DE ELETRICIDADE S.A.;Debêntures;37382;33;869
60.444.437/0001-46;2023-12-31;7;136668;LIGHT SERVICOS DE ELETRICIDADE S.A.;Nota Comercial;0;1;0
60.537.263/0001-66;2023-12-31;7;137619;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;Debêntures;0;15;3
60.543.816/0001-93;2023-12-31;13;135854;IGUATEMI S.A.;Debêntures;0;7;174
60.665.981/0001-18;2023-12-31;4;135803;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;Debêntures;0;0;32
60.730.348/0001-66;2023-12-31;2;131732;CIA MELHORAMENTOS DE SAO PAULO;Certificados de Recebíveis Imobiliários;74;0;5
60.840.055/0001-31;2023-12-31;12;136614;FLEURY S.A.;Debêntures;5;4;101
60.894.730/0001-05;2023-12-31;19;137617;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Debêntures;0;0;293
60.933.603/0001-78;2023-12-31;5;136998;CESP - CIA ENERGETICA DE SAO PAULO;Debêntures;0;0;30
61.079.117/0001-05;2023-12-31;15;137696;ALPARGATAS S.A.;Debêntures;0;0;2
61.088.894/0001-08;2023-12-31;5;135748;CAMBUCI S.A.;Debêntures;0;1;0
61.156.113/0001-75;2023-12-31;10;137505;IOCHPE MAXION S.A.;Debêntures;4;16;454
61.189.288/0001-89;2023-12-31;21;138004;MARISA LOJAS S.A.;Debêntures;3;0;1
61.189.288/0001-89;2023-12-31;21;138004;MARISA LOJAS S.A.;Nota Comercial;0;0;2
61.190.096/0001-92;2023-12-31;13;135902;EUROFARMA LABORATÓRIOS S.A.;Debêntures;0;0;73
61.190.096/0001-92;2023-12-31;13;135902;EUROFARMA LABORATÓRIOS S.A.;Nota Comercial;0;0;11
61.409.892/0001-73;2023-12-31;4;136682;COMPANHIA BRASILEIRA DE ALUMÍNIO;Debêntures;0;0;1
